0.497360	0.501510	0.500240	0.499580	0.501458	0.497029	0.498178	0.497736	0.499059	0.496420	0.499311	0.501113	0.502092	0.508063	0.500265	0.499631	0.497644	0.501019	0.502802	0.497032	0.499244	0.501698	0.498293	0.497862	0.500990	0.502834	0.500430	0.503940	0.498782	0.498016	0.499570	0.500194	0.497991	0.500745	0.500680	0.497508	0.505182	0.498354	0.499913	0.500645	13
0.497206	0.501865	0.500276	0.499648	0.501080	0.497144	0.498444	0.497777	0.499140	0.496433	0.499268	0.501229	0.501293	0.508184	0.500171	0.499937	0.497823	0.500319	0.502361	0.497181	0.499206	0.501715	0.498508	0.497933	0.501018	0.502708	0.500337	0.504060	0.498782	0.498016	0.499752	0.500420	0.498156	0.500910	0.500635	0.497744	0.504989	0.498332	0.499773	0.500621	13
0.495822	0.504230	0.500779	0.500774	0.499880	0.498296	0.500790	0.499847	0.499409	0.497461	0.501279	0.498597	0.497862	0.498934	0.507468	0.500911	0.501282	0.498356	0.501635	0.498467	0.499538	0.499231	0.499223	0.501795	0.500121	0.499893	0.501247	0.499925	0.498900	0.499988	0.500544	0.502167	0.499075	0.499893	0.500115	0.501068	0.498978	0.499007	0.498103	0.499380	14
0.494774	0.499684	0.501037	0.500943	0.502038	0.499950	0.500276	0.499478	0.501646	0.497497	0.498436	0.499391	0.500679	0.496645	0.506672	0.498003	0.499801	0.500682	0.497271	0.499134	0.502792	0.499300	0.501788	0.500843	0.501636	0.500913	0.498132	0.497664	0.501846	0.501658	0.500151	0.498947	0.499441	0.498241	0.501590	0.499723	0.498228	0.501248	0.499802	0.502330	14
0.496484	0.503157	0.501198	0.500997	0.498624	0.497514	0.500151	0.499237	0.498578	0.497325	0.502128	0.498818	0.499018	0.501191	0.502202	0.503240	0.500430	0.498263	0.502189	0.499075	0.499215	0.500701	0.497979	0.502667	0.500119	0.499321	0.502530	0.501402	0.499217	0.498347	0.499809	0.500567	0.499166	0.500487	0.499972	0.501182	0.500992	0.498416	0.499107	0.499187	15
0.497293	0.503098	0.502082	0.502223	0.500903	0.497672	0.500963	0.501705	0.499330	0.498011	0.500131	0.500694	0.500166	0.497869	0.501635	0.504817	0.500944	0.500749	0.500102	0.499469	0.499575	0.497246	0.498284	0.502204	0.502110	0.500250	0.501941	0.498758	0.498430	0.498880	0.498126	0.501302	0.497896	0.497378	0.501395	0.502012	0.498665	0.499024	0.496139	0.500798	15
0.497104	0.502267	0.502297	0.503250	0.500596	0.496769	0.500952	0.500370	0.499951	0.496989	0.498923	0.501521	0.499760	0.498757	0.501947	0.501710	0.502198	0.500049	0.500492	0.499785	0.500301	0.497964	0.498169	0.501220	0.501965	0.502939	0.500804	0.500193	0.497899	0.499094	0.499425	0.501194	0.497491	0.497505	0.501320	0.502014	0.500018	0.498339	0.496132	0.500579	16
0.497376	0.501288	0.502904	0.504433	0.500218	0.498019	0.503127	0.500500	0.501835	0.498736	0.498340	0.501152	0.498592	0.497561	0.501208	0.500655	0.504629	0.499857	0.498695	0.500576	0.500622	0.497565	0.499805	0.501099	0.501049	0.501662	0.499723	0.498600	0.498137	0.499168	0.499703	0.499820	0.497259	0.497424	0.500333	0.503728	0.498432	0.499803	0.495858	0.500814	16
0.499814	0.499392	0.502460	0.502138	0.503568	0.499778	0.500687	0.499191	0.500578	0.497397	0.496913	0.502123	0.503948	0.497810	0.499614	0.500874	0.499869	0.508173	0.500089	0.499145	0.499809	0.496786	0.499711	0.498104	0.502200	0.503240	0.498609	0.499906	0.498133	0.497965	0.498169	0.500816	0.497589	0.496753	0.501580	0.499873	0.499873	0.499578	0.495787	0.502376	17
0.499009	0.499848	0.502032	0.501849	0.504078	0.499088	0.500212	0.498982	0.500337	0.496571	0.496694	0.502406	0.504566	0.497532	0.500048	0.500390	0.499259	0.509313	0.499840	0.498699	0.499959	0.496662	0.499542	0.497638	0.502955	0.503729	0.498780	0.500143	0.498267	0.498118	0.498182	0.501102	0.497603	0.496690	0.502045	0.499871	0.500017	0.499262	0.496048	0.503144	17
0.497185	0.504006	0.500480	0.500116	0.501801	0.496358	0.498258	0.499550	0.498166	0.496139	0.500250	0.500710	0.501200	0.500692	0.501464	0.501501	0.499494	0.501177	0.508236	0.497227	0.497740	0.499270	0.497631	0.499773	0.501610	0.501344	0.503620	0.502860	0.497919	0.498962	0.499587	0.503342	0.497137	0.499468	0.500807	0.499352	0.501571	0.497267	0.497729	0.499428	18
0.497746	0.503463	0.500488	0.500179	0.501682	0.496559	0.498179	0.499019	0.498017	0.495960	0.499841	0.500639	0.501842	0.500973	0.501341	0.501473	0.499049	0.501777	0.508774	0.497287	0.497877	0.499486	0.497730	0.499387	0.501422	0.501279	0.503084	0.503090	0.497860	0.498947	0.499599	0.503432	0.497335	0.499708	0.500766	0.498824	0.501616	0.497338	0.497939	0.499426	18
0.496520	0.509741	0.500983	0.500411	0.500661	0.496673	0.500313	0.500455	0.498262	0.497169	0.499819	0.501021	0.499580	0.499648	0.503096	0.501584	0.501084	0.499110	0.501663	0.497814	0.499286	0.498404	0.498068	0.501616	0.501045	0.500591	0.501659	0.500608	0.498295	0.498953	0.499329	0.502436	0.498269	0.498291	0.501085	0.500866	0.500267	0.497954	0.497143	0.500601	1
0.496117	0.510478	0.500831	0.500535	0.501064	0.496766	0.499932	0.501314	0.498224	0.497668	0.500659	0.500424	0.499765	0.499212	0.502957	0.501597	0.500034	0.499158	0.501966	0.497787	0.498610	0.498429	0.498522	0.501088	0.501111	0.500315	0.502981	0.500310	0.498481	0.499190	0.498873	0.503117	0.497949	0.498021	0.500294	0.500364	0.500160	0.498349	0.497189	0.500574	1
0.495331	0.498433	0.500901	0.501184	0.498528	0.497436	0.500262	0.498101	0.501140	0.500498	0.498567	0.498296	0.498757	0.496246	0.500911	0.498467	0.500031	0.498851	0.496467	0.505455	0.504464	0.502481	0.502511	0.501420	0.499207	0.498739	0.497775	0.497053	0.505631	0.505845	0.499713	0.498190	0.504364	0.498437	0.499054	0.500269	0.496951	0.503574	0.502262	0.498721	19
0.495433	0.498414	0.500652	0.500958	0.498490	0.497465	0.500404	0.498186	0.501105	0.500388	0.498422	0.498472	0.498705	0.496250	0.500719	0.498231	0.500071	0.499177	0.496435	0.505620	0.504379	0.502336	0.502767	0.501262	0.499126	0.498868	0.497458	0.497063	0.505857	0.505778	0.499616	0.498040	0.505085	0.498152	0.498979	0.500292	0.496952	0.503552	0.502540	0.498849	19
0.494450	0.498953	0.499998	0.499794	0.499372	0.496780	0.500210	0.496833	0.502265	0.499647	0.497698	0.499243	0.498365	0.496754	0.501610	0.497322	0.500128	0.498332	0.496368	0.502079	0.508698	0.502588	0.503190	0.501613	0.499624	0.500293	0.497396	0.497472	0.504474	0.505560	0.501308	0.498264	0.503392	0.498941	0.499373	0.499821	0.497812	0.502788	0.502225	0.499539	20
0.494164	0.499180	0.499866	0.498993	0.499633	0.496810	0.498863	0.496985	0.501149	0.499319	0.498465	0.498965	0.498562	0.497216	0.501808	0.496984	0.499566	0.497980	0.496780	0.500893	0.508323	0.503653	0.503104	0.501474	0.499653	0.499601	0.497864	0.497791	0.505482	0.506314	0.501420	0.498032	0.503892	0.498984	0.499550	0.499042	0.498191	0.502508	0.503994	0.499556	20
0.494202	0.499390	0.499549	0.499381	0.497715	0.495999	0.498554	0.497092	0.500253	0.499017	0.499821	0.497898	0.497535	0.500639	0.501256	0.497294	0.499194	0.497134	0.498868	0.500925	0.502984	0.514205	0.500998	0.501218	0.498755	0.498142	0.498942	0.499825	0.503791	0.503187	0.501649	0.497852	0.502016	0.503110	0.498481	0.499121	0.500156	0.501544	0.505266	0.497796	21
0.494212	0.499720	0.499590	0.499241	0.498013	0.496359	0.498403	0.496921	0.500605	0.498275	0.499775	0.498018	0.498047	0.501238	0.501508	0.497202	0.498975	0.497365	0.498889	0.500187	0.502900	0.512178	0.501216	0.501256	0.499258	0.498182	0.498982	0.499821	0.503588	0.502791	0.501732	0.497664	0.501518	0.504324	0.498814	0.498629	0.500620	0.501558	0.504924	0.498149	21
0.495069	0.497821	0.501703	0.501289	0.500553	0.500014	0.502755	0.500253	0.504642	0.502762	0.498907	0.500105	0.497858	0.496530	0.500881	0.496871	0.503117	0.499500	0.496387	0.501167	0.502640	0.499962	0.506819	0.499711	0.500493	0.499064	0.497833	0.497069	0.501294	0.501978	0.499063	0.497419	0.498989	0.497413	0.498664	0.500648	0.496812	0.507235	0.498404	0.500837	22
0.495749	0.498553	0.501449	0.501972	0.500122	0.500738	0.503270	0.498352	0.504669	0.502338	0.497960	0.499510	0.497560	0.496626	0.500502	0.497873	0.503377	0.499417	0.496883	0.502841	0.503615	0.499850	0.505755	0.500339	0.499231	0.500004	0.497252	0.497498	0.500907	0.501434	0.499570	0.498028	0.499640	0.497760	0.498600	0.501666	0.497264	0.504158	0.497991	0.500113	22
0.496231	0.502071	0.499981	0.500378	0.499059	0.497949	0.501612	0.500151	0.500677	0.499266	0.500149	0.498620	0.497879	0.496338	0.503474	0.500525	0.502807	0.498222	0.499044	0.500753	0.501796	0.499703	0.500563	0.508669	0.499315	0.497877	0.500276	0.496923	0.500938	0.501997	0.499780	0.500221	0.500907	0.499261	0.499143	0.502814	0.496845	0.500765	0.498505	0.498884	23
0.496288	0.501842	0.499843	0.500271	0.498856	0.497765	0.501533	0.499905	0.500762	0.499441	0.500058	0.498683	0.497825	0.496550	0.503377	0.500697	0.502823	0.498107	0.498675	0.500899	0.502188	0.499930	0.500578	0.509195	0.499026	0.497814	0.499983	0.496940	0.501040	0.501793	0.499917	0.499836	0.501245	0.499497	0.499475	0.502697	0.496780	0.500746	0.498710	0.498797	23
0.495554	0.498769	0.504712	0.504704	0.502599	0.498952	0.499974	0.500576	0.503459	0.497678	0.498302	0.502054	0.499950	0.497639	0.500882	0.498732	0.500047	0.502073	0.497183	0.498182	0.500638	0.497290	0.501276	0.497773	0.507153	0.502546	0.499544	0.498616	0.498851	0.500011	0.499842	0.498404	0.497163	0.497203	0.502071	0.499384	0.498292	0.502303	0.496623	0.503472	24
0.495971	0.499908	0.504069	0.504644	0.502360	0.498240	0.498755	0.500196	0.501350	0.496885	0.498384	0.501347	0.501419	0.497849	0.501131	0.500036	0.499265	0.502118	0.497965	0.498310	0.500284	0.497332	0.500511	0.497784	0.507027	0.503252	0.499879	0.499301	0.499374	0.499760	0.499468	0.499576	0.497696	0.497294	0.502686	0.498697	0.499171	0.500918	0.497123	0.503072	24
0.496320	0.501462	0.502346	0.500454	0.503071	0.496064	0.498260	0.498950	0.499538	0.495904	0.499115	0.504253	0.503382	0.500529	0.501317	0.499051	0.497916	0.503173	0.500996	0.497162	0.499585	0.498030	0.498288	0.497745	0.503417	0.506994	0.500918	0.502854	0.498142	0.498619	0.499354	0.502044	0.497104	0.496531	0.501862	0.498331	0.502725	0.498798	0.497729	0.502163	25
0.496768	0.500380	0.502852	0.501028	0.504986	0.497102	0.497858	0.499632	0.499895	0.496371	0.498318	0.504249	0.504036	0.499007	0.500700	0.499062	0.498611	0.503561	0.500249	0.497188	0.499664	0.497127	0.499582	0.497277	0.504265	0.506146	0.500185	0.501448	0.498320	0.498951	0.498639	0.501552	0.496755	0.496299	0.502726	0.498437	0.501427	0.499870	0.496708	0.503289	25
0.497075	0.504011	0.500617	0.500163	0.501277	0.495908	0.498107	0.500050	0.498234	0.496724	0.501039	0.500916	0.501714	0.501383	0.501551	0.502011	0.498755	0.501212	0.505295	0.496988	0.497503	0.499225	0.497272	0.499415	0.502171	0.501170	0.507875	0.502191	0.497718	0.498666	0.498791	0.502409	0.497237	0.499218	0.500467	0.498488	0.501328	0.498332	0.498141	0.499799	26
0.498032	0.504658	0.500296	0.499674	0.501270	0.496434	0.498441	0.499697	0.497915	0.496386	0.500011	0.500390	0.502447	0.500505	0.501537	0.502571	0.498761	0.502300	0.505747	0.497243	0.497836	0.499003	0.497323	0.499770	0.501410	0.500770	0.506054	0.502248	0.497747	0.498517	0.498842	0.503595	0.497823	0.499392	0.500323	0.498750	0.501482	0.497820	0.497844	0.499553	26
0.496982	0.500594	0.501499	0.499742	0.501605	0.497104	0.497954	0.498454	0.498642	0.496095	0.500088	0.501650	0.503456	0.503191	0.500444	0.499425	0.496934	0.502198	0.502698	0.497260	0.498957	0.499768	0.498234	0.497819	0.502206	0.504299	0.500621	0.506228	0.499371	0.497539	0.499365	0.500111	0.497747	0.498821	0.501592	0.497135	0.505535	0.498164	0.499397	0.501518	27
0.496115	0.503890	0.501138	0.500739	0.500437	0.496112	0.499550	0.499026	0.498354	0.496525	0.500706	0.501074	0.499719	0.501908	0.501499	0.500947	0.499480	0.499707	0.503938	0.497616	0.498780	0.500509	0.498260	0.499509	0.501043	0.502479	0.501698	0.505411	0.498464	0.497940	0.499685	0.502991	0.497662	0.498874	0.500498	0.499509	0.502924	0.497719	0.497936	0.499968	27
0.494694	0.499494	0.499382	0.498436	0.498685	0.497082	0.498975	0.496918	0.500467	0.499261	0.499004	0.498316	0.498682	0.497396	0.501585	0.497264	0.498695	0.498147	0.497829	0.501016	0.503884	0.503819	0.502368	0.500657	0.499702	0.499091	0.498196	0.498417	0.508770	0.506385	0.500614	0.497854	0.505839	0.499455	0.499017	0.498516	0.499026	0.501501	0.506913	0.499290	28
0.494842	0.499375	0.499480	0.498621	0.498741	0.497153	0.499572	0.496784	0.500543	0.499402	0.498668	0.498388	0.498978	0.497272	0.501230	0.497344	0.498856	0.498237	0.497567	0.501408	0.504237	0.503719	0.502273	0.500831	0.499599	0.499314	0.497896	0.498480	0.508062	0.505999	0.500492	0.497853	0.506001	0.499300	0.499051	0.498825	0.498981	0.501298	0.506433	0.499498	28
0.495180	0.499474	0.506225	0.503655	0.500745	0.497460	0.500711	0.499432	0.502299	0.497459	0.498617	0.502289	0.500206	0.498089	0.501689	0.498979	0.499984	0.500238	0.497598	0.499761	0.501778	0.498341	0.500244	0.499188	0.503226	0.503233	0.499812	0.498968	0.500128	0.500693	0.499773	0.499055	0.497701	0.496875	0.500991	0.500321	0.499321	0.501793	0.497357	0.501444	2
0.495578	0.499150	0.505420	0.503221	0.500983	0.498585	0.501089	0.498832	0.502658	0.497853	0.498100	0.500507	0.500168	0.497761	0.501964	0.499065	0.500423	0.500748	0.497211	0.500597	0.502762	0.498507	0.500906	0.498849	0.501716	0.503583	0.498849	0.498810	0.500628	0.500246	0.499940	0.498952	0.497971	0.497427	0.500634	0.500555	0.499453	0.501688	0.497525	0.501378	2
0.494859	0.498573	0.500522	0.501890	0.498769	0.496952	0.499419	0.498338	0.502518	0.500271	0.498308	0.498717	0.497794	0.496094	0.501880	0.497824	0.500674	0.498212	0.496651	0.502544	0.504849	0.502118	0.502838	0.501243	0.500560	0.498775	0.498519	0.496451	0.504355	0.509064	0.500599	0.497769	0.503192	0.498975	0.499529	0.499350	0.496282	0.504316	0.502005	0.499000	29
0.494654	0.499185	0.499694	0.500458	0.499171	0.496942	0.498563	0.497727	0.502084	0.499278	0.498192	0.498712	0.497679	0.496331	0.501940	0.497668	0.499714	0.497878	0.497315	0.501401	0.504089	0.502296	0.502213	0.501463	0.500643	0.498686	0.498843	0.496710	0.504564	0.511601	0.501175	0.498435	0.505627	0.499431	0.499222	0.498713	0.496788	0.502969	0.503901	0.498746	29
0.494591	0.497496	0.500726	0.501120	0.499740	0.497613	0.499432	0.497250	0.504526	0.499755	0.498148	0.499368	0.498342	0.497129	0.500929	0.496911	0.500514	0.498538	0.496285	0.502249	0.506978	0.502132	0.503401	0.500462	0.500417	0.500373	0.497462	0.497114	0.504132	0.505975	0.502803	0.496768	0.501347	0.499080	0.499575	0.499865	0.497385	0.503270	0.501748	0.499605	30
0.495388	0.501171	0.499701	0.500385	0.499166	0.498573	0.499783	0.498314	0.501216	0.497633	0.499663	0.498188	0.497371	0.498023	0.503349	0.498423	0.501018	0.497918	0.499883	0.499432	0.501210	0.502596	0.500882	0.501749	0.500297	0.499011	0.499756	0.499477	0.500927	0.502245	0.505394	0.500314	0.500821	0.502823	0.499698	0.500312	0.499055	0.500064	0.500529	0.498487	30
0.498709	0.502637	0.501042	0.500805	0.503100	0.498227	0.499747	0.500069	0.498325	0.496606	0.497648	0.502033	0.502468	0.498013	0.501501	0.501530	0.499309	0.503804	0.503113	0.498103	0.498849	0.497075	0.498724	0.499840	0.501753	0.502256	0.500150	0.500608	0.498030	0.499113	0.498965	0.507044	0.497601	0.497294	0.501248	0.499718	0.500316	0.498204	0.495952	0.500850	31
0.498294	0.503494	0.500245	0.499858	0.502529	0.498089	0.498533	0.499253	0.498080	0.496365	0.498557	0.501226	0.502951	0.499042	0.502233	0.500956	0.498225	0.503062	0.504903	0.497456	0.498605	0.498410	0.498244	0.499108	0.501079	0.502223	0.501092	0.501661	0.498232	0.499040	0.499712	0.506883	0.497914	0.498061	0.501022	0.498649	0.501760	0.497830	0.497173	0.500336	31
0.495432	0.499694	0.498536	0.498680	0.498366	0.497945	0.498810	0.496998	0.499638	0.498100	0.498996	0.497628	0.498480	0.497410	0.502402	0.498042	0.499185	0.498604	0.497979	0.501306	0.503976	0.503382	0.501522	0.501903	0.498890	0.498736	0.498130	0.498557	0.505324	0.505505	0.500697	0.497884	0.509606	0.500899	0.499760	0.498843	0.498437	0.501203	0.506359	0.498770	32
0.495575	0.500235	0.498687	0.498729	0.498653	0.498260	0.498498	0.497349	0.499409	0.498284	0.499326	0.497697	0.498494	0.497928	0.501434	0.498171	0.498719	0.498112	0.498721	0.500484	0.502955	0.503196	0.501848	0.501452	0.499402	0.498073	0.498637	0.498790	0.504895	0.505464	0.500632	0.498312	0.510575	0.501070	0.499196	0.498325	0.498643	0.501420	0.506159	0.498783	32
0.495426	0.500247	0.499139	0.499042	0.499197	0.498954	0.499238	0.497222	0.500723	0.496731	0.499383	0.497514	0.498134	0.500784	0.502548	0.498770	0.499719	0.498033	0.499722	0.498859	0.501371	0.504025	0.500249	0.501106	0.500339	0.498809	0.499681	0.499491	0.500548	0.501136	0.503049	0.498737	0.501232	0.511639	0.499593	0.499231	0.500080	0.499855	0.502184	0.498721	33
0.495679	0.500487	0.499106	0.499008	0.499166	0.499065	0.499480	0.497296	0.500626	0.496833	0.499449	0.497821	0.498133	0.500891	0.502501	0.498979	0.499818	0.498018	0.499770	0.498768	0.501126	0.503733	0.500091	0.500938	0.500359	0.498878	0.499875	0.499609	0.500259	0.500978	0.502991	0.499158	0.501108	0.510819	0.499579	0.499328	0.500236	0.499807	0.501872	0.498766	33
0.495629	0.500208	0.501025	0.500379	0.503101	0.500264	0.500674	0.499324	0.502433	0.498124	0.497888	0.500653	0.500465	0.497207	0.503589	0.498180	0.500677	0.500226	0.497551	0.498698	0.502076	0.498609	0.501774	0.499723	0.501812	0.501220	0.498451	0.497667	0.500172	0.501525	0.499993	0.499469	0.498927	0.499083	0.501229	0.499963	0.498295	0.501956	0.499104	0.502889	34
0.495515	0.500581	0.502492	0.502971	0.502220	0.498889	0.498905	0.499897	0.501652	0.497018	0.498176	0.501362	0.501100	0.497949	0.502910	0.498562	0.499487	0.500877	0.497931	0.498420	0.500756	0.498118	0.500013	0.498882	0.504466	0.501988	0.499841	0.498696	0.499513	0.500993	0.500580	0.499110	0.498749	0.498752	0.503586	0.498976	0.498733	0.500748	0.498297	0.502565	34
0.497641	0.501412	0.502153	0.501876	0.501631	0.500160	0.505289	0.500816	0.500784	0.499923	0.498313	0.501771	0.499188	0.497468	0.500680	0.500680	0.503633	0.501602	0.498743	0.500149	0.499711	0.497099	0.500055	0.500334	0.500434	0.500432	0.499242	0.498516	0.497691	0.498310	0.498833	0.500804	0.497404	0.497391	0.500147	0.504675	0.498120	0.500118	0.495779	0.501298	35
0.496342	0.500333	0.500646	0.500369	0.499898	0.498469	0.503536	0.500336	0.502292	0.501543	0.498549	0.498846	0.497644	0.495885	0.501275	0.498761	0.503941	0.498625	0.497814	0.502239	0.503174	0.500025	0.504487	0.503105	0.498656	0.497580	0.498270	0.496228	0.501837	0.502460	0.499164	0.498913	0.499902	0.498349	0.498542	0.503940	0.496055	0.504052	0.498531	0.499813	35
0.496905	0.501374	0.501732	0.500276	0.502655	0.497560	0.498265	0.498333	0.498503	0.496002	0.498646	0.501727	0.504004	0.501168	0.500933	0.499877	0.497210	0.502659	0.500943	0.497776	0.499700	0.498999	0.498150	0.498379	0.502603	0.504681	0.499918	0.503895	0.499720	0.497977	0.498801	0.500621	0.497618	0.497454	0.502111	0.497696	0.506999	0.497937	0.498435	0.502203	36
0.496036	0.502342	0.501074	0.499926	0.501024	0.496327	0.498377	0.497947	0.498528	0.496108	0.498719	0.501309	0.500963	0.504363	0.500499	0.499516	0.497846	0.499950	0.502204	0.497229	0.499098	0.502994	0.498271	0.498239	0.501491	0.502682	0.500540	0.504093	0.499476	0.498252	0.500135	0.501206	0.497570	0.501071	0.500826	0.498089	0.507221	0.497971	0.500100	0.500801	36
0.495466	0.497645	0.502000	0.500873	0.500246	0.498978	0.501399	0.500745	0.504265	0.501904	0.498975	0.499394	0.497748	0.496569	0.500430	0.497071	0.501603	0.498831	0.496425	0.500834	0.503533	0.500172	0.506392	0.499972	0.500849	0.498280	0.497840	0.496760	0.502505	0.503132	0.499117	0.497019	0.500211	0.498172	0.498801	0.499784	0.496672	0.509674	0.499407	0.500889	37
0.495388	0.497955	0.501525	0.501081	0.499593	0.498434	0.501365	0.499923	0.503852	0.501706	0.499085	0.500063	0.498116	0.496499	0.500422	0.497169	0.501622	0.499000	0.496004	0.501592	0.503501	0.500917	0.505185	0.500070	0.500708	0.498749	0.498143	0.496587	0.502073	0.503249	0.498794	0.497034	0.500844	0.497577	0.498764	0.500473	0.496506	0.510901	0.499652	0.500483	37
0.494576	0.498736	0.499068	0.498599	0.498095	0.497329	0.498241	0.497287	0.500496	0.498886	0.499825	0.497591	0.498246	0.501261	0.501436	0.497452	0.497905	0.497315	0.498404	0.500791	0.503524	0.508234	0.500842	0.500224	0.499013	0.498596	0.498511	0.499551	0.504783	0.503563	0.501650	0.496986	0.503805	0.503606	0.499201	0.497763	0.500520	0.501357	0.508754	0.498614	38
0.494956	0.498998	0.499154	0.498816	0.497880	0.497060	0.498641	0.496710	0.500508	0.498932	0.499505	0.497867	0.498306	0.501432	0.500907	0.497762	0.497852	0.497417	0.498165	0.501435	0.503362	0.507926	0.500331	0.500589	0.498654	0.498847	0.498422	0.499717	0.504802	0.503850	0.501267	0.497081	0.504244	0.503219	0.498688	0.498098	0.500959	0.500782	0.508938	0.498552	38
0.495107	0.498988	0.503937	0.506262	0.500807	0.497902	0.500265	0.501257	0.503262	0.498136	0.499398	0.501266	0.499465	0.497179	0.502228	0.498434	0.501010	0.500348	0.496955	0.499988	0.500960	0.499109	0.500480	0.499899	0.503156	0.500526	0.499799	0.497694	0.500064	0.501306	0.499973	0.498510	0.497671	0.497504	0.501100	0.500608	0.497792	0.503260	0.497462	0.501290	3
0.495462	0.500015	0.503340	0.507883	0.499735	0.497339	0.500240	0.499988	0.502053	0.498306	0.499771	0.500778	0.499526	0.498425	0.502025	0.499736	0.500446	0.499906	0.497726	0.501107	0.500847	0.498876	0.499615	0.500131	0.502891	0.501273	0.499898	0.498687	0.499834	0.500598	0.500099	0.499300	0.498071	0.497668	0.500873	0.500205	0.498763	0.501318	0.497030	0.500516	3
0.496794	0.500797	0.502379	0.501944	0.504257	0.498789	0.500679	0.499567	0.501777	0.497838	0.496957	0.502675	0.502339	0.498533	0.500806	0.499174	0.499475	0.502504	0.498076	0.498379	0.501242	0.497396	0.500542	0.498285	0.502883	0.503953	0.498416	0.499548	0.499041	0.498822	0.498329	0.499586	0.497414	0.496300	0.501608	0.499953	0.500188	0.500077	0.497364	0.505677	39
